trust,gdp_per_capita,life_expectancy,freedom,social_support,generosity,gdp_social_interaction,life_expectancy_sq,freedom_trust_ratio,generosity_gdp_residual,happiness_score,country
0.44705315971539406,1.0191013123238983,1.1497844773466446,1.1863650034616149,1.078187830466453,2.0056788981655007,1.2434115702604505,1.2975325219315343,-0.08886643696426386,2.094169038564381,6.726,Malta
-0.7711294598719067,0.9425548974056496,0.8322560571224458,0.49284607019898014,0.9685759169212345,-1.4323945238862588,1.1091207310352904,0.8377442866159575,-0.08845108718678835,-1.3702851201417678,6.852,Czech Republic
-0.0719985651522385,-1.8501546275149625,-1.394462231538393,-0.4080803945066863,-1.3997057302830391,0.051515585327570786,-1.5770747965788572,-1.3230156656348253,-0.08889506299335792,-0.08696879481746188,4.628,Niger
1.88768651853168,1.3598563206696492,1.6441641695944487,0.38266081911986977,0.2710455579971141,0.7830205687428389,1.0326523460401396,2.0887603779076414,-0.08896852309963146,0.8897337306118701,5.43,Hong Kong
-0.8346868139373311,1.0042858771784309,1.3105583610044667,-0.9719696206174271,0.9718974900589681,-0.2619865504218298,1.1671680168331564,1.5447732191757855,-0.0886826306117601,-0.18822040594242787,6.223,Italy
0.7754328223867534,0.3845068402597094,0.2253346463141666,-0.19419137770606065,-0.16075894990829306,-1.5473453069943721,0.0669253152604691,0.06424060427448595,-0.08895018890638627,-1.527789206089569,5.208,Azerbaijan
0.4046815903384444,-1.0155517809869634,-0.8598890683761339,0.233586655895191,-1.031011111994576,0.9711218501924793,-1.1025926700726492,-0.9740975349372667,-0.08890808587358531,0.9007674402409768,3.231,Tanzania
3.201205169217118,-1.3044527663235785,-0.3976641528598948,1.128031635243263,-1.6089648379602752,0.35456764988532463,-1.3530927600825144,-0.5859035574620702,-0.08897699484769393,0.2588395484230099,3.334,Rwanda
0.6695038989443793,-0.4377498103137334,-0.6348056312551824,0.9335870745154212,-0.04782546322534023,4.001642495770017,-0.4729888332388469,-0.7950845943810262,-0.0888980907737604,3.9928251650352418,4.36,Myanmar
-0.5486787206429213,0.9153932663056261,0.9648945111401488,1.1863650034616149,1.0881525498796545,-0.40828754710488346,1.1527757786169288,1.0252038088923305,-0.0885808763748243,-0.3420681182627371,6.118,Slovenia
0.34112423627301997,-0.6624505766866562,-1.0970305467714216,-2.3849334285730763,-2.715048692825665,1.5458757657330469,-1.3851833168181513,-1.1421223370475317,-0.08903532468682358,1.5054602518567448,3.462,Syria
0.33053134392878286,1.0857707704785016,1.5075063684852996,0.41506824590784336,0.7427089435553288,-1.1920428864783847,1.1031000736141596,1.8608694800797079,-0.08889223810890745,-1.1177470049663905,5.886,Japan
-0.7393507828391945,0.28820651181417123,0.5669791490870388,-0.6414138673800965,0.6231323105969082,-0.48143804544641006,0.35695954673239727,0.48264210560337156,-0.08870438135666871,-0.4627075953723178,5.603,Serbia
-0.3156350890696986,0.9845319636511409,1.403003344107715,-0.12289503877251866,0.9586111975080324,-0.31423690638006324,1.1414436640222694,1.6913312688928372,-0.08882716236057303,-0.24226630131573418,6.354,Spain
0.17163795876522173,0.5252534741416505,0.28964419977729555,-0.4923397041554178,-1.1738387569171338,0.9084214230425992,-0.34067017427669916,0.1396502300875512,-0.08892647893557107,0.9532776939013001,4.548,Iran
0.044523250634372985,-1.3735914636690933,-1.338191372258155,-0.8164139720351538,-0.4630221054420782,-0.06343519778054285,-1.2108196457300908,-1.2913402259633462,-0.08893497985665033,-0.16685913001183222,4.587,Burkina Faso
-0.22029905797156207,-0.783443297041307,-0.9000825392905895,-2.041414704620556,-0.09432748715361493,-0.8053902523874574,-0.7345177415672702,-1.0040624280772716,-0.08900482866281575,-0.8689967428434248,4.49,Mauritania
-0.326227981413936,-0.6056580752956976,0.4624761247094542,0.8169203380787161,0.13486105935002426,0.6576197144430785,-0.5408879667315909,0.3500080259678757,-0.08873825588062624,0.616132503946806,5.86,Honduras
-0.7817223522161442,-2.1267094168970213,-2.4435118224056835,-1.0108585327629955,-3.970603338889081,0.5426689313349649,-1.7382473430615226,-1.6958511189338088,-0.08874157203852698,0.3863865020232573,3.083,Central African Republic
0.7542470376982786,-2.0773246330787964,-1.338191372258155,-1.043265959550969,-2.4858601463220253,-0.07388526897218954,-1.7072205866972887,-1.2913402259633462,-0.08898293584694927,-0.2301641013622031,3.775,Burundi
-0.20970616562732466,-1.7192849503966667,-0.8759664567419161,0.40210527519265393,-2.1105223817580945,0.36501772107697134,-1.5768514739476978,-0.9861562814073741,-0.08880883806280385,0.23823275583232068,3.41,Malawi
-0.23089195031579948,0.06103650625033724,0.6232500083672766,0.7585869698603636,0.3873006178178012,-0.5963888285545237,0.06726180814390587,0.5557588711721206,-0.08877422487643577,-0.5953900999335804,6.028,Ecuador
3.1906122768728804,1.2240481651695312,1.1377264360723078,1.3678465934742672,1.2542312067663497,0.7203201415929587,1.5443825749124176,1.2793807116640312,-0.0889726583595987,0.816468956201598,7.6,Denmark
-0.20970616562732466,-1.2871680919871997,-1.1251659764115407,-0.12937652413011339,-0.27037086345351163,-0.3351370487633566,-1.1230176372035834,-1.1606562906890874,-0.08885155229227079,-0.4337087327126595,3.663,Zimbabwe
-0.591050290019871,-0.9266591701141588,-0.5303026068775983,0.3243274509015172,-0.7054969444966533,1.9743286845905608,-0.9788055391954824,-0.705505334888801,-0.08866259433755948,1.9166649152065376,4.509,Kenya
-1.0889162301990287,-0.013040669477000022,0.18112182830826543,0.700253601642011,0.12157476679908864,0.8248208535094256,-0.09860051359311403,0.013297253052556197,-0.08526180012286187,0.8287938993598477,6.1,Kosovo
-0.2414848426600369,0.28820651181417123,0.3579731003318701,0.05858655124013372,0.8091404063100069,-0.8785407507289842,0.4417980035859473,0.2214744053936441,-0.08882935938874535,-0.8621940707445078,6.3,Brazil
-0.08259145749647577,0.3153681429141946,0.2655281172286222,0.7521054845027688,0.6829206270761186,-0.7322397540459306,0.4074832741588946,0.1111896473723887,-0.08881146807183536,-0.7129772504739265,5.425,Dominican Republic
0.3729029133057322,-0.9735747147414724,0.02034794465044301,0.05210506588253899,-0.3235160336572541,0.49041857537673167,-0.9214387838479748,-0.16576421364642108,-0.0889143606272939,0.4203275555947717,5.467,Tajikistan
-0.5804573976756335,0.646246194496301,0.7920625862079902,0.8752537062970687,0.8191051257232084,-0.7740400388125174,0.761846494898405,0.7822425108606851,-0.08859660134386536,-0.7302068770213024,6.321,Panama
-0.7923152445603815,0.24129096718685764,0.5147276368982465,0.5771053798477113,0.7128147853157233,-0.8785407507289842,0.35743938860205104,0.4158125084029656,-0.08839874408147348,-0.8657135487023009,6.125,Colombia
0.09748771235555988,1.2166404475967971,1.2583068488156748,1.3613651081166724,1.4236314367907794,1.7862274031409204,1.643460867375795,1.4633554503151145,-0.08880740272500051,1.888219051470456,7.494,Iceland
-0.6228289670525832,0.7869928283782416,0.6875595618304056,0.6613646894964427,0.8058188331722727,-0.6904394692793437,0.8785929271472516,0.6407766732470824,-0.0885917599390073,-0.6355460272800943,6.182,Poland
