trust,gdp_per_capita,life_expectancy,freedom,social_support,generosity,happiness_score
-0.7643391313945624,0.24091357279459907,0.6012588558064337,-0.7125068249403533,0.6208003047233487,-0.5276342059015242,5.603
0.04087307831720952,1.1905936072409649,1.2929636063299272,1.3387046267399827,1.4117223161679409,1.6677257780082184,7.494
-0.183363233248094,0.6677644393409712,0.09856644990273203,0.13718594468774703,1.0310295637713733,-0.43658240933383924,5.809
-0.6216432967620966,-2.057514170147404,-1.397446150066684,-0.798803746855707,-0.22591288595177456,0.23113076549585215,4.418
-1.0599233602760991,-0.22382346533872913,0.1387818423750282,-1.4028822002631849,0.6437731432300376,-0.02179089163660664,4.332
-0.8458796083274002,0.6930218870656085,0.08650183216104318,-0.3673191372789373,0.8472468557178582,-1.084061851592934,5.648
-0.5808730582956777,0.882452745000389,0.9993912412821653,1.159472558146555,1.080257074857136,-0.456816141904436,6.118
-0.2954813890307458,-0.3879968755488721,-0.4684705839566435,0.7213497238070662,-1.4073731520100858,0.10972837007227208,4.015
-0.2750962697975365,-0.8350537002749541,-1.1199599420078408,0.2765886647048574,-0.44579576880151567,0.5852210854812946,4.107
2.711323697867644,0.996111259761257,1.2929636063299272,1.2988752781636654,1.191839433318199,1.4249209871610582,7.307
-0.6827986544617248,0.10199761030909328,0.5087634531201525,0.5354794304509191,0.23354388418201288,0.5548704866253995,4.366
-0.8153019294775861,0.6879703975206811,1.1843820466547277,-2.139725148925053,-0.12417602970786468,-1.913644886987399,5.287
-0.5095251409794448,-0.14805112216481686,0.4444188251644786,-0.7058686001776339,-0.45564127101866864,-0.9525425898840553,4.559
0.5403084995308405,1.9584200180699418,0.6696250230093371,1.09972853528208,0.39107191965645455,0.31206569577823906,6.374
-0.5401028198292589,-0.4511404948604656,-1.75134160382289,-2.5844862080272617,-0.22591288595177456,-1.1144124504488289,3.795
-0.8764572871772144,0.3621493218728587,-0.19098437589779993,0.03097434848423475,1.1294845859428995,0.5548704866253995,5.247
0.5403084995308405,-1.5170047888401634,-1.1119168635133814,-0.048684348668399734,-0.8363340234152357,0.8077921437578586,4.516
-0.9376126448768427,0.6223010334366238,0.8425512106402107,-0.6195716782622798,0.23682571825439747,-0.7097377990368948,5.432
-0.8866498467938191,0.19797591166271547,0.4444188251644786,-1.1506296592798424,0.098988687214261,-0.234245083627872,5.197
-0.9274200852602379,-0.9032488091314749,0.07443721441935433,0.7877319714342615,0.8013011787044794,1.1214149986021074,5.261
-0.21394091209790816,0.3166859159685113,1.0396066337544614,1.1196432095702387,0.8111466809216323,-0.456816141904436,7.167
2.8438269728835053,1.0895638163424157,1.1321020364407426,1.3718957505535803,1.2902944554897249,-0.36576434533675073,7.769
1.1416695169105182,1.1804906281511098,1.2527482138576311,0.9470493657395306,0.9227290393826951,0.5548704866253995,7.246
-0.40759954481339766,-0.28949282942278615,0.33985880473650903,0.2699504399421378,0.15806170051717663,-0.972776322454652,6.253
-0.8764572871772144,-0.19604027284162798,0.5087634531201525,0.6682439257053099,0.9325745415998474,-0.831140194460475,5.89
-1.0704745338059323,1.14350337105953,-0.7420024461501479,0.8583012330404283,0.6117047653896054,1.3773359179202498,6.16800022125244
0.48934570144781686,0.8950814688627073,1.357308234285601,0.18365351802678379,0.19088004124101865,0.018676573504586815,5.718
0.377227545665165,0.988534025443866,1.1843820466547277,1.159472558146555,1.0704115726399839,1.880179969999484,6.726
0.3874201052817697,0.34194336369314876,-0.12663974794212607,0.17701529326406426,0.35825357893261256,-0.5681016710427177,5.525
